Fuel Type Code,Station Name,Street Address,City,State,ZIP,Plus4,latitude,longitude,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types
BD,Eel River Fuels Inc,3371 N State St,Ukiah,CA,95482,,39.1952515,-123.2052917,707-462-5554  800-343-8354,E,,Public - Credit card after hours,8am-5:30pm M-F,CFN Cash D M V Voyager Wright_Exp,B20,,,,,,,,,200-8,39.1953551,-123.2060169,10/6/2014,63282,2014-10-06 15:22:29 UTC,P,,,9/1/2009,,,,,
BD,American Biodiesel,751 Hattermann Rd,La Grange,TX,78945,,29.9051996,-96.7977141,979-249-5527,E,,Public - Credit card after hours,7am-5pm M-F,Cash Checks D M V,B99,,,,,,,,,200-8,29.9032897,-96.801679,7/31/2012,48482,2014-01-20 18:56:10 UTC,P,,,7/15/2012,,,,,
BD,Brighton BP Shop,209 N Van Buren St,Brighton,IA,52540,,41.175724,-91.820366,319-694-2200,E,,Public,5am-10pm daily,A Checks Cash D M V Voyager Wright_Exp,B20,,,,,,,,,200-8,41.1722882,-91.8199867,5/2/2014,61120,2014-05-02 14:30:09 UTC,P,,,4/15/2007,,,,,
BD,Dateland Travel Center,1737 S Ave 64 E,Dateland,AZ,85333,,32.7990215,-113.5408855,928-454-2772,E,,Public,24 hours daily; Also accepts Fleet One and FleetWide cards,A Cash D FuelMan M V Voyager Wright_Exp,B20,,,,,,,,,GPS,32.807383,-113.541906,10/6/2014,47990,2014-10-06 15:19:35 UTC,P,,,4/9/2009,,,,,
BD,Daily's #6604,601 Fesslers Ln,Nashville,TN,37210,,36.14415,-86.74472,615-242-2566,E,,Public,24 hours daily,A Cash D M V Voyager,B20,,,,,,,,,200-8,36.144153,-86.744725,8/5/2014,32720,2014-08-05 17:41:01 UTC,P,,,1/1/2007,,,,,
BD,Cardwell Distributing,8137 S State,Midvale,UT,84047,,40.6046486,-111.8901672,800-561-0051,E,,Public - Credit card after hours,7:30am-9pm M-F,A Cash D M V,"B99, B50, B20",,,,,,,,,200-8,40.604671,-111.890167,9/5/2014,27830,2014-09-05 20:33:39 UTC,P,,,9/15/2005,,,,,
BD,Space Station Gas,644 Lincoln Ave,Steamboat Springs,CO,80487,,40.4852019,-106.8329624,970-879-1811,E,,Public - Credit card after hours,6am-11pm daily,A Checks Cash D M V,B20,,,,,,,,,200-8,40.485298,-106.8331977,10/31/2013,48453,2014-10-06 17:34:31 UTC,P,,,6/1/2012,,,,,
BD,Propel Fuels - Shell,2120 E College Way,Mount Vernon,WA,98273,,48.435177,-122.31398,360-424-3056,E,,Public - Credit card at all times,24 hours daily; Also accept Propel CleanDrive fleet card,A D FuelMan M V Voyager Wright_Exp,"B99, B50 in winter, B20",,,,,,,,,200-8,48.435177,-122.313983,9/5/2014,33044,2014-09-05 19:49:56 UTC,P,,,5/15/2008,,,,,
BD,John Ray & Sons,2900 6th Ave,Troy,NY,12180,,42.745926,-73.681778,518-272-4432,E,,Public - Credit card after hours,"7am-5pm M-F, 8am-12pm Sat",A Cash D M V,"B20 in summer, B5",,,,,,,,,200-8,42.745926,-73.681782,4/4/2014,29571,2014-04-04 18:50:41 UTC,P,,,3/15/2007,,,,,
BD,Gas & Goodies,307 S Oak St,Richland,IA,52585,,41.181892,-91.994064,319-694-2200,E,,Public,5am-10pm daily,A Checks Cash D M V Voyager Wright_Exp,B20,,,,,,,,,200-8,41.1784946,-91.9936887,5/2/2014,61127,2014-05-02 14:14:39 UTC,P,,,12/12/2013,,,,,
BD,Yocum Holiday #3831,1579 Cliff Rd,Eagan,MN,55122,,44.790619,-93.180679,651-687-9520,E,,Public - Credit card after hours,5am-11pm daily,A Cash D M V Voyager Wright_Exp,"B20 in summer, B5 in winter",,,,,,,,,200-8,44.790619,-93.180681,3/6/2014,49535,2014-03-06 18:10:37 UTC,P,,,5/15/2012,,,,,
BD,Propel Fuels - Shell,701 Torrance Blvd,Torrance,CA,90502,,33.8423958,-118.2871552,310-327-3736,E,,Public - Credit card at all times,24 hours daily; Also accept Propel CleanDrive fleet card,A D FuelMan M V Voyager Wright_Exp,B20,,,,,,,,,200-8,33.8422844,-118.2870604,9/5/2014,50639,2014-09-05 20:25:26 UTC,P,,,1/31/2013,,,,,
BD,Newport Biodiesel,312 Connell Hwy,Newport,RI,2840,,41.5139584,-71.316947,401-846-1117,E,,Public,"8am-5pm M-F, 8am-12pm Sat",Cash Checks A D M V,B99,,,,,,,,,200-8,41.515553,-71.316663,5/31/2013,51872,2014-01-20 18:58:01 UTC,P,,,1/15/2008,,,,,
BD,Shoco Oil,5135 E 74th Ave,Commerce City,CO,80022,,39.832767,-104.927429,303-289-1677,E,,Public - Credit card after hours,"6am-6pm M-F, 7am-12pm Sat",Cash M V,"B100, B20",,,,,,,,,200-8,39.8318785,-104.9272508,10/31/2013,23766,2014-10-06 17:33:07 UTC,P,,,11/15/2003,,,,,
BD,Amigo Mart,1229 Cerrilos Rd,Santa Fe,NM,87505,,35.6726765,-105.9617648,505-954-4522,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,B20,,,,,,,,,200-8,35.6729626,-105.9620914,10/6/2014,25688,2014-10-06 15:22:02 UTC,P,,,1/15/2002,,,,,
BD,The Green Station - Campbell,136 Gilman Ave,Campbell,CA,95008,,37.285309,-121.940384,831-425-9100,E,,Public,"4am-7pm T, Th, F, 9am-1pm Sat",Checks Cash,"B99, B95 in winter",,,,,,,,,200-8,37.285311,-121.940386,9/5/2014,44758,2014-09-05 19:36:59 UTC,P,,,6/15/2010,,,,,
BD,Cobb Oil Key Troll,2190 250th St,Washington,IA,52353,,41.295235,-91.718216,319-694-2200,E,,Public - Card key at all times,24 hours daily; Contact station to arrange for card key,,B20 in summer,,,,,,,,,200-8,41.2939019,-91.7179515,4/4/2014,46335,2014-04-04 19:03:39 UTC,P,,,6/15/2007,,,,,
BD,Zlotnick's Irving,187 Willimantic Rd,Chaplin,CT,6235,,41.7588817,-72.1446861,860-455-9160,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,B20,,,,,,,,,200-8,41.7587105,-72.144082,10/6/2014,63285,2014-10-06 15:14:46 UTC,P,,,9/1/2008,,,,,
BD,North Central Co-op,2929 Peddler Village Rd,Goshen,IN,46526,,41.609222,-85.885315,574-533-4131,E,,Public - Credit card at all times,24 hours daily; Also accept FleetWide,A CFN D M V Wright_Exp,"B20, B5",,,,,,,,,200-8,41.609224,-85.885312,7/3/2014,48457,2014-07-03 13:21:44 UTC,P,,,6/15/2006,,,,,
BD,MAPCO #3066,301 Long Hollow Rd,Goodlettsville,TN,37072,,36.3250122,-86.7011032,615-859-2198,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,B20,,,,,,,,,200-8,36.3632669,-86.6636251,8/5/2014,48480,2014-08-05 17:43:56 UTC,P,,,1/15/2012,,,,,
BD,Spinx #193,697 Fairview Rd,Simpsonville,SC,29680,,34.705498,-82.257401,864-962-1551,E,,Public,24 hours daily,A Cash D M V,B20,,,,,,,,,200-8,34.705494,-82.257397,10/6/2014,52192,2014-10-06 15:20:37 UTC,P,,,12/15/2002,,,,,
BD,MAPCO Mart #3400,254 Long Hollow Pike,Goodlettsville,TN,37072,,36.325188,-86.702255,615-859-1005,E,,Public,24 hours daily,A Cash D M V Voyager,B20,,,,,,,,,200-8,36.325189,-86.702254,8/5/2014,52985,2014-08-05 17:48:17 UTC,P,,,1/1/2013,,,,,
BD,HFN Shipman,16-570 Kipimana St,Keaau,HI,96749,,19.638039,-155.045044,808-969-1405,E,,Public - Card key at all times,24 hours daily; Also accept HFN proprietary and Comdata cards,FuelMan GasCard Voyager Wright_Exp,"B100, B20",,,,,,,,,200-8,19.638044,-155.045039,5/2/2014,53250,2014-05-02 14:27:04 UTC,P,,,10/15/2013,,,,,
BD,Carson Oil - SeQuential Biofuels,1260 SW 3rd St,Corvallis,OR,97333,,44.552593,-123.26593,541-753-4131,E,,Public - Credit card at all times,24 hours daily; also accept Pacific Pride card,M V Voyager Wright_Exp,"B99, B20",,,,,,,,,200-8,44.552581,-123.2656296,3/6/2014,27821,2014-03-06 18:13:48 UTC,P,,,9/15/2005,,,,,
BD,Twice Daily #6602,3863 Dickerson Rd,Nashville,TN,37207,,36.2687531,-86.755249,615-868-0551,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager,B20,,,,,,,,,200-8,36.2685134,-86.7560228,8/5/2014,32502,2014-08-05 17:57:32 UTC,P,,,1/1/2010,,,,,
BD,Pilot Travel Center #219,7210 Strawberry Plains Pike,Knoxville,TN,37914,,35.9992523,-83.7770538,865-544-1067,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,B20,,,,,,,,,200-8,35.9994262,-83.7772116,8/5/2014,35520,2014-08-05 17:48:03 UTC,P,,,3/1/2010,,,,,
BD,Pacific Pride - Ira Phillips Inc,310 N 3rd St,Gadsden,AL,35901,,34.016354,-85.999969,256-547-0591,E,,Public - Card key at all times,"24 hours daily; Also accept Pacific Pride, Fleet One, TCH, T-Chek and Comdata cards",Voyager Wright_Exp,B20,,,,,,,,,200-8,34.016352,-85.999972,9/5/2014,48891,2014-09-05 20:24:05 UTC,P,,,7/20/2012,,,,,
BD,Spinx #131,1625 NE Main St,Simpsonville,SC,29681,,34.7659805,-82.2814447,864-688-0325,E,,Public,24 hours daily,A Cash D M V,B20,,,,,,,,,200-8,34.765453,-82.282121,10/6/2014,52190,2014-10-06 15:20:31 UTC,P,,,5/15/2012,,,,,
BD,Bourne's Energy,1475 Laporte Rd,Morristown,VT,5661,,44.5467637,-72.6166557,802-888-2611,E,,Public - Card key at all times,24 hours daily; Bourne's Energy card required - contact station for arrangements,,B99 in summer,,,,,,,,,200-8,44.5473489,-72.615831,4/4/2014,53254,2014-04-04 19:01:22 UTC,P,,,1/15/2010,,,,,
BD,Luckey Farmers Inc,3940 Fremont Pike,Perrysburg,OH,43551,,41.4956055,-83.471756,419-849-2711,E,,Public - Credit card at all times,24 hours daily; also accept LFI fuel cards,A D M V,B20,,,,,,,,,200-8,41.495607,-83.471756,3/6/2014,27814,2014-03-06 18:13:37 UTC,P,,,1/15/2006,,,,,
BD,TH Malloy and Sons,106 Scott Rd,Cumberland,RI,2864,,41.9473947,-71.4268606,401-333-0665,E,,Public,9am-4pm M-F,Cash D M V,"B99, B20",,,,,,,,,200-8,41.945281,-71.4268139,11/30/2013,33414,2014-01-20 18:57:09 UTC,P,,,6/15/2004,,,,,
BD,Supreme Oil Co,2110 Grand Ave,Phoenix,AZ,85009,,33.4703407,-112.1045227,602-254-5575,E,,Public,"5am-4:30pm M-Th, 5am-2:30pm F",A Checks Cash D M V Wright_Exp,"B99, all blends available",,,,,,,,,200-8,33.470691,-112.104923,10/6/2014,35898,2014-10-06 15:21:44 UTC,P,,,8/15/2010,,,,,
BD,Hampel Oil,3950 W 30th St S,Wichita,KS,67217,,37.639278,-97.388672,316-529-1162,E,,Public - Card key at all times,24 hours daily; contact station to arrange for card key,,B20,,,,,,,,,200-8,37.639291,-97.388641,9/30/2013,22709,2014-09-23 18:14:41 UTC,P,,,7/15/2003,,,,,
BD,Propel Fuels - Arco,701 E Foothill Blvd,Claremont,CA,91711,,34.107342,-117.702415,909-445-9654,E,,Public,24 hours daily; Also accept Propel CleanDrive fleet card,A Cash D FuelMan M V Voyager Wright_Exp,B20,,,,,,,,,200-8,34.1072048,-117.702517,9/5/2014,47979,2014-09-05 20:24:58 UTC,P,,,9/1/2013,,,,,
BD,FutureFuel Chemical Co,2800 Gap Rd,Batesville,AR,72501,,35.7258144,-91.5199046,870-698-5389,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,B20,,,,,,,,,200-8,35.7258236,-91.5182232,4/4/2014,50231,2014-04-04 19:01:12 UTC,P,,,7/1/2012,,,,,
BD,Yokayo Biofuels,150 Perry St,Ukiah,CA,95482,,39.136719,-123.202766,877-806-0900,E,,Public,9am-5pm M-F,Cash M V,"B99 in summer, B95 in winter",,,,,,,,,200-8,39.1367199,-123.202763,11/30/2013,23456,2014-09-02 21:51:38 UTC,P,,,2/15/2003,,,,,
BD,Quality Petroleum of Alabama - Pacific Pride,1098 Bethel Ave,Tarrant,AL,35217,,33.586113,-86.768051,205-988-4600,E,,Public - Card key at all times,"24 hours daily; Also accepts Fleet One, T-Chek, Comdata, Comchek, EFS, TCH, and Pacific Pride Cards",Voyager Wright_Exp,B20,,,,,,,,,200-8,33.586127,-86.768052,10/6/2014,40316,2014-10-06 15:14:37 UTC,P,,,6/1/2011,,,,,
BD,SA White Oil Co,590 Atlanta St SE,Marietta,GA,30060,,33.9385392,-84.543778,770-427-1387,E,,Public,"6am-6pm M-F, 6am-3pm Sat",A Cash D M V,"B99, B20",,,,,,,,,200-8,33.938411,-84.542824,10/6/2014,21959,2014-10-06 15:18:13 UTC,P,,,5/15/2005,,,,,
BD,Eblen Short Stop #6,425 Broadway St,Asheville,NC,28801,,35.606182,-82.562416,828-259-9939,E,,Public,"6am-11pm M-Sat, 7am-10pm Sun",A Cash D M V Voyager Wright_Exp,B20,,,,,,,,,200-8,35.6061,-82.562409,7/3/2014,35346,2014-07-03 13:21:53 UTC,P,,,1/15/2010,,,,,
BD,Interstate Oil Co,183 W Main St,Woodland,CA,95695,,38.676792,-121.792854,916-372-7400,E,,Public - Credit card after hours,8am-5pm daily; station manager must unlock pump if paying with cash; Also accept Pacific Pride and Comdata cards,A Cash D M V Voyager Wright_Exp,B20,,,,,,,,,200-8,38.676789,-121.792855,9/5/2014,49273,2014-09-05 20:33:00 UTC,P,,,1/15/2009,,,,,
BD,Rogue Biofuels,1409 N Highway 99,Ashland,OR,97520,,42.2157309,-122.732329,541-727-7350,E,,Public - Credit card after hours,"10am-6pm M-Sat, 11am-4pm Sun for cash; 24 hours daily for credit card",Cash D M V,"B99, all blends available",,,,,,,,,200-8,42.2146388,-122.7313424,3/6/2014,48477,2014-03-06 18:14:01 UTC,P,,,8/15/2009,,,,,
BD,Red Birch,5656 Virginia Ave,Bassett,VA,24055,,36.746863,-79.9375581,276-629-7111,E,,Public,8am-5pm daily,Cash Checks,B99,,,,,,,,,GPS,36.747278,-79.937475,11/30/2013,49278,2014-01-20 19:21:50 UTC,P,,,8/15/2008,,,,,
BD,Star Oilco - SeQuential Biofuels,11330 NW Saint Helens Rd,Portland,OR,97231,,45.603451,-122.788857,503-283-1256,E,,Public,"6am-9pm M-F, 7am-9pm Sat, 7am-8pm Sun",A Cash D M V Voyager Wright_Exp,"B99 in summer, B50 in winter, B5",,,,,,,,,200-8,45.603451,-122.788854,3/6/2014,31656,2014-03-06 18:13:51 UTC,P,,,1/15/2004,,,,,
BD,Daily's #6603,150 Long Hollow Pike,Goodlettsville,TN,37072,,36.323418,-86.708336,615-851-1877,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,B20,,,,,,,,,200-8,36.323409,-86.708259,8/5/2014,32489,2014-08-05 17:52:32 UTC,P,,,3/15/2007,,,,,
BD,Woolley Fuel Co,12 Burnett Ave,Maplewood,NJ,7040,,40.7217492,-74.2582367,973-762-7400,E,,Public,"8am-4:30pm M-F, 8am-12pm Sat (Sat hours in winter only)",A Checks Cash D M V,"B30, any blend up to B30 available",,,,,,,,,200-8,40.721603,-74.2582649,6/3/2014,33488,2014-06-03 03:41:27 UTC,P,,,12/15/2005,,,,,
BD,Lone Tree BP,122 E Devoe St,Lone Tree,IA,52755,,41.486416,-91.425285,319-694-2200,E,,Public,5am-10pm daily,A Checks Cash D M V Voyager Wright_Exp,B20,,,,,,,,,200-8,41.4881262,-91.4256646,5/2/2014,61122,2014-05-02 14:02:49 UTC,P,,,4/15/2007,,,,,
BD,Propel Fuels - 76,3860 Kearny Mesa Rd,San Diego,CA,92111,,32.814163,-117.151909,800-871-0773,E,,Public,24 hours daily; Also accept Propel CleanDrive fleet card,A Cash D FuelMan M V Voyager Wright_Exp,B20,,,,,,,,,200-8,32.814162,-117.151942,9/5/2014,53617,2014-09-05 20:24:35 UTC,P,,,12/11/2013,,,,,
BD,Sigourney BP - Cobb Oil,805 E Jackson St,Sigourney,IA,52591,,41.336468,-92.196152,319-694-2203,E,,Public,5am-10pm daily,A Checks Cash D M V Voyager Wright_Exp,B20 in summer,,,,,,,,,200-8,41.3368026,-92.1955912,4/4/2014,35630,2014-04-04 19:20:39 UTC,P,,,4/15/2010,,,,,
BD,Pilot Travel Center #114,2449 Genesis Rd,Crossville,TN,38571,,35.98584,-85.012878,931-787-1901,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,B20,,,,,,,,,200-8,35.98584,-85.012877,8/5/2014,35517,2014-08-05 17:43:49 UTC,P,,,3/1/2010,,,,,
BD,Warner Oil - Pacific Pride,73 Conover St,Coldwater,MI,49036,,41.9342224,-85.001106,517-278-5844,E,,Public - Card key at all times,24 hours daily; Pacific Pride card required,,B20 in summer,,,,,,,,,200-8,41.9342415,-85.0021635,5/2/2014,49533,2014-05-02 14:10:37 UTC,P,,,5/15/2012,,,,,
BD,Spinx #225,220 E Greer St,Honea Path,SC,29654,,34.44558,-82.390442,864-369-7230,E,,Public,24 hours daily; Also accept Fleet One,A Cash D FuelMan M V Voyager Wright_Exp,B20,,,,,,,,,200-8,34.445581,-82.39044,10/6/2014,52183,2014-10-06 15:20:20 UTC,P,,,11/15/2005,,,,,
BD,Al Parsch Oil & Propane Co,5923 W Imlay City Rd,Imlay City,MI,48444,,43.0490007,-83.1117828,810-724-6425,E,,Public,"8am-5pm M-F, 8am-12pm Sat; 24 hours with company card - contact station for information",Cash D M V,B20,,,,,,,,,200-8,43.0490379,-83.1105156,5/2/2014,52171,2014-05-02 14:27:48 UTC,P,,,1/15/2008,,,,,
BD,Piedmont Biofuels - Larry's Beans,1507 Gavin St,Raleigh,NC,27608,,35.803501,-78.634041,919-321-8260,E,,Public - Card key at all times,24 hours daily; contact station to arrange for card key,,B100,,,,,,,,,200-8,35.8035,-78.634043,7/3/2014,33132,2014-07-03 13:19:29 UTC,P,,,6/15/2008,,,,,
BD,Spinx #128,498 The Parkway,Greer,SC,29650,,34.8720203,-82.254298,864-801-8881,E,,Public,24 hours daily,A Cash D M V,B20,,,,,,,,,200-8,34.871554,-82.254063,10/6/2014,52180,2014-10-06 15:20:27 UTC,P,,,3/15/2001,,,,,
BD,Sunoco - ZSA Petroleum,298 N Main St,Spring Valley,NY,10977,,41.128166,-74.040764,845-371-6989,E,,Public,24 hours daily,A Checks Cash D M V Voyager Wright_Exp,B20,,,,,,,,,200-8,41.1281533,-74.0407641,4/4/2014,35777,2014-04-04 19:20:45 UTC,P,,,8/18/2008,,,,,
BD,Calloway Oil - E-Z Stop #20,1764 W Broadway Ave,Maryville,TN,37803,,35.7321846,-83.995503,865-379-6525,E,,Public - Credit card at all times,24 hours daily,A D M V Wright_Exp,B20,,,,,,,,,GPS,35.731306,-83.99575,8/5/2014,32008,2014-08-05 17:43:55 UTC,P,,,6/15/2007,,,,,
BD,Propel Fuels - Mak's Valero,1101 Broadway,Sacramento,CA,95818,,38.563377,-121.497925,916-442-2327,E,,Public - Credit card at all times,24 hours daily; Also accept Propel CleanDrive fleet card,A D FuelMan M V Voyager Wright_Exp,B20,,,,,,,,,200-8,38.563376,-121.497931,9/5/2014,47985,2014-09-05 20:25:24 UTC,P,,,9/11/2012,,,,,
